Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,BedroomAbvGr,CentralAir,GrLivArea,SalePrice,Fam,Duplex,fmCon,TwnhsE,Twnhs,GasA,Grav,GasW,Wall,HvPool,IsNewHouse,Age,Bathrooms,OtherRooms
1573,4.356708826689592,9.25320827220336,7,5,2005,34.02939905434711,1.4142135623730951,1,7.4489161025442,12.366237564780217,1,0,0,0,0,1,0,0,0,0,0,5,1,1.4142135623730951
1574,4.709530201312334,9.60642831827175,3,6,1974,33.57082066318904,1.7320508075688772,1,7.1316985104669115,11.942288487410233,1,0,0,0,0,1,0,0,0,0,0,34,2,0.7174389352143007
1575,3.2188758248682006,9.044403844431551,6,5,1958,36.742346141747674,1.4142135623730951,1,6.898714534329988,11.75772615885712,1,0,0,0,0,1,0,0,0,0,0,49,2.5,1.2315377486914956
1576,4.3694478524670215,9.114379980830272,7,6,1912,26.832815729997478,1.4142135623730951,0,7.515889085215125,12.026192412802269,1,0,0,0,0,1,0,0,0,0,0,97,2,0.5857864376269049
1577,4.330733340286331,9.539068413863964,6,5,1969,35.62302626111375,2,1,7.022868086082641,11.61419164329006,1,0,0,0,0,1,0,0,0,0,0,40,2,0.6457513110645907
1578,4.356708826689592,9.204925739274683,7,7,1916,28.26658805020514,1.7320508075688772,1,7.9355873855892,12.409715202761697,1,0,0,0,0,1,0,0,0,0,0,92,2,0.5040171699309126
1580,4.356708826689592,8.996032669324372,7,7,1999,27.712812921102035,1.4142135623730951,1,7.615298339825815,12.266867247504843,0,0,0,1,0,1,0,0,0,0,0,10,2.5,1.4142135623730951
1581,3.9512437185814275,9.284519770150434,4,5,2003,41.54515615568198,1.4142135623730951,1,7.349230824613334,12.178354643099567,1,0,0,0,0,1,0,0,0,0,0,5,2,1.0352761804100827
1582,3.7612001156935624,9.105090961257085,6,5,1962,30.430248109405877,1.7320508075688772,0,7.167809184316444,11.698236876006625,0,1,0,0,0,1,0,0,0,0,0,45,2,0.9137005034957135
1583,4.189654742026425,9.11173476822206,6,6,1997,40.32369030731191,1.7320508075688772,1,6.834108738813838,12.206784524884949,0,1,0,0,0,1,0,0,0,0,0,9,2.5,0.5040171699309126
1584,3.9318256327243257,9.247732491193245,6,5,1940,30.95157508108432,1.7320508075688772,0,7.581209826196346,12.132418313259203,1,0,0,0,0,1,0,0,0,0,0,70,1.5,0.7174389352143007
1586,4.2626798770413155,8.94715577112479,6,8,2009,31.606961258558215,1.4142135623730951,1,7.463363045520021,12.152018200180605,1,0,0,0,0,1,0,0,0,0,1,0,2.5,1.0352761804100827
1587,4.2626798770413155,8.987321812850125,8,5,2007,32.2490309931942,1.7320508075688772,1,7.52456122628536,12.320573573327563,1,0,0,0,0,1,0,0,0,0,1,0,2,0.7174389352143007
1588,3.091042453358316,9.121618441915379,5,3,1940,32.61901286060018,1.7320508075688772,1,7.0909098220799835,11.421035540420156,1,0,0,0,0,1,0,0,0,0,0,69,1,0.9137005034957135
1589,4.290459441148391,8.852807917623322,6,5,2005,29.32575659723036,2,1,7.3752557780097545,12.093723284009565,1,0,0,0,0,1,0,0,0,0,0,2,1.5,0.2360679774997898
1590,4.394449154672439,9.076923258535832,7,5,1961,21.97726097583591,1.7320508075688772,1,7.7354333524996886,12.134963457395525,1,0,0,0,0,1,0,0,0,0,0,45,1.5,1.096376317177313
1591,4.31748811353631,9.072571442231286,4,5,1918,42.95346318982906,2.23606797749979,1,7.669961995473577,12.112626747050607,1,0,0,0,0,1,0,0,0,0,0,90,2.5,0.21342176528338808
1592,3.8918202981106265,8.748463629942055,7,5,2002,24.839484696748443,1.7320508075688772,1,7.01571242048723,12.015546796789339,1,0,0,0,0,1,0,0,0,0,0,5,1,0.2679491924311228
1593,4.394449154672439,9.36220272128543,5,5,1998,27.27636339397171,1.4142135623730951,1,7.215975002651466,11.84108707741199,1,0,0,0,0,1,0,0,0,0,0,9,1,1.2315377486914956
1594,3.5553480614894135,9.166597449028265,4,4,1977,30.199337741083,2,1,7.402451520818244,11.640248337864643,1,0,0,0,0,1,0,0,0,0,0,30,1,0.6457513110645907
1596,3.58351893845611,9.33149549353265,6,4,1930,30.116440692751194,1.7320508075688772,1,7.192182058713246,11.868328619389187,1,0,0,0,0,1,0,0,0,0,0,77,2.5,0.9137005034957135
1597,4.48863636973214,9.231024963169016,6,6,1926,38.118237105091836,1.7320508075688772,1,7.337587743538596,11.809434571899756,1,0,0,0,0,1,0,0,0,0,0,82,2.5,0.9137005034957135
1598,4.394449154672439,10.599006917241129,6,3,1977,24.24871130596428,1.7320508075688772,1,7.826044013518965,11.850611711020742,1,0,0,0,0,1,0,0,0,0,0,29,2.5,0.7174389352143007
1601,4.110873864173311,9.508888197738269,5,5,2002,39.84971769034255,1.7320508075688772,1,6.8501261661455,12.030001481055102,0,0,0,1,0,1,0,0,0,0,0,8,2.5,0.9137005034957135
1602,4.189654742026425,9.727406483331627,7,5,2001,42.988370520409354,1.7320508075688772,0,7.114769448366463,12.322083006891674,1,0,0,0,0,1,0,0,0,0,0,7,3,0.5040171699309126
1603,4.110873864173311,9.411483683010726,5,5,1968,29.34280150224242,1,1,7.351158226430694,11.973494791051865,1,0,0,0,0,1,0,0,0,0,0,42,2,1.2360679774997898
1604,4.2626798770413155,8.412054873292933,9,7,2003,31.74901573277509,2,1,6.762729506931879,12.112171008292954,1,0,0,0,0,1,0,0,0,0,0,4,2,0.4494897427831779
1605,4.2626798770413155,8.594339400592892,7,5,2006,35.17101079013795,1.4142135623730951,1,7.419979923661835,12.284887802154788,1,0,0,0,0,1,0,0,0,0,0,2,0.5,0.8218544151266947
1606,4.02535169073515,9.107532151994501,9,5,1976,28.982753492378876,1.7320508075688772,1,7.45298232946546,12.405876097674005,1,0,0,0,0,1,0,0,0,0,0,32,2,0.7174389352143007
1607,4.394449154672439,9.482350275033667,6,5,1959,38.961519477556315,1.7320508075688772,1,6.785587645007929,12.124411850398904,1,0,0,0,0,1,0,0,0,0,0,47,2.5,1.096376317177313
1608,4.248495242049359,8.67008593751938,5,4,1910,29.29163703175362,1.4142135623730951,1,7.027314514039777,11.272944490239942,1,0,0,0,0,1,0,0,0,0,0,100,2.5,1.2315377486914956
1609,3.8918202981106265,9.342245442856122,5,5,2003,34.27827300200522,1.7320508075688772,1,7.601402334583733,11.769830939882484,0,1,0,0,0,1,0,0,0,0,0,4,1,1.096376317177313
1610,4.110873864173311,9.819399172153842,5,5,1989,38.742741255621034,1.7320508075688772,1,6.960347729101308,11.994790525885438,1,0,0,0,0,1,0,0,0,0,0,17,1.5,0.9137005034957135
1611,4.394449154672439,9.042040056544483,5,5,1998,29.866369046136157,1.4142135623730951,1,6.947937068614969,11.957856570823244,1,0,0,0,0,1,0,0,0,0,0,8,2,1.2315377486914956
1613,3.58351893845611,9.558035114334135,7,5,2005,32.2490309931942,1.4142135623730951,1,7.011213987350367,12.198935601448017,0,0,0,1,0,1,0,0,0,0,0,2,2,1.0352761804100827
1614,4.189654742026425,9.340929941679784,5,7,1975,33.04542328371661,1.7320508075688772,1,7.022868086082641,11.875311829954748,1,0,0,0,0,1,0,0,0,0,0,33,1,0.9137005034957135
1615,3.091042453358316,9.1248914101437,6,5,1929,19.595917942265423,1.7320508075688772,1,6.705639094860003,11.042899305345351,1,0,0,0,0,1,0,0,0,0,0,78,1,0.5040171699309126
1616,4.418840607796598,9.658928824466434,5,5,1910,35.608987629529715,1.7320508075688772,1,7.293697720601438,12.10037224119624,1,0,0,0,0,1,0,0,0,0,0,96,1,0
1617,3.6109179126442243,9.37940781309172,4,8,1927,26.851443164195103,2,1,6.934397209928558,11.44020091342113,1,0,0,0,0,1,0,0,0,0,0,82,2,1
1618,4.189654742026425,9.793728488543389,6,5,1998,36.90528417449187,1.7320508075688772,1,7.405495663199472,12.213555466816898,1,0,0,0,0,1,0,0,0,0,0,9,2,1.096376317177313
1619,4.418840607796598,8.890823576004383,5,8,1900,33.37663853655727,1.7320508075688772,1,7.327123292259293,11.760251852909326,1,0,0,0,0,1,0,0,0,0,0,109,2,0.5040171699309126
1620,4.605170185988092,10.017753298664472,8,5,2005,33.58571124749333,1.4142135623730951,1,7.436617265234227,12.355094277004774,1,0,0,0,0,1,0,0,0,0,0,3,2,0.8218544151266947
1622,3.713572066704308,9.210440366976517,5,4,2007,38,1.7320508075688772,0,7.089243155027514,12.025104648010679,1,0,0,0,0,0,0,1,0,0,0,1,1,0.5040171699309126
1623,4.2626798770413155,9.16868469670735,4,5,1948,42.95346318982906,1.7320508075688772,1,6.816735880594968,11.716721148328327,1,0,0,0,0,1,0,0,0,0,0,61,2.5,0.5040171699309126
1624,4.110873864173311,9.343734255146714,8,5,1940,31.04834939252005,1.7320508075688772,1,7.024649030453636,12.189368530117287,0,1,0,0,0,1,0,0,0,0,0,66,1,0.2679491924311228
1625,4.394449154672439,8.080546965824498,5,6,1957,37.30951621235526,2,1,7.803435056952168,12.153380509093182,1,0,0,0,0,1,0,0,0,0,0,50,2,0
1626,4.394449154672439,9.230829038403499,6,5,1910,22.494443758403985,1.4142135623730951,1,7.496097345175956,11.89403194805967,1,0,0,0,0,1,0,0,0,0,0,96,2,1.0352761804100827
1627,4.59511985013459,9.249176395761381,7,5,1963,29.120439557122072,2,1,7.832014180505469,12.277649562278457,1,0,0,0,0,1,0,0,0,0,0,46,2.5,0.4494897427831779
1628,4.110873864173311,9.259225769705994,5,5,1966,32.61901286060018,1.7320508075688772,1,7.517520850603031,11.85405015266145,1,0,0,0,0,1,0,0,0,0,0,43,1.5,1.2679491924311228
1629,4.0943445622221,9.164191715950203,7,5,2008,33.76388603226827,1.7320508075688772,1,7.3098814858247865,12.229105386724733,1,0,0,0,0,1,0,0,0,0,0,-2,2.5,1.096376317177313
1630,3.970291913552122,8.998384010052538,5,4,1977,25.238858928247925,1.7320508075688772,1,7.315218389752975,11.53985963268851,1,0,0,0,0,1,0,0,0,0,0,33,1,0.7174389352143007
1632,3.9512437185814275,9.036106025364846,5,4,1996,31.176914536239792,2,1,7.085901464365611,11.644358329399404,0,0,0,1,0,1,0,0,0,0,0,11,1,1
1633,4.454347296253507,9.514953305087944,4,7,1975,31.78049716414141,1.7320508075688772,0,7.869019376499023,12.097322650331362,1,0,0,0,0,1,0,0,0,0,0,34,1.5,0.9137005034957135
1634,4.48863636973214,8.79497643168877,7,8,1960,31.304951684997057,1.7320508075688772,1,7.738923757439457,12.305895996778181,1,0,0,0,0,1,0,0,0,0,0,47,1,0.7174389352143007
1635,4.2626798770413155,9.036106025364846,7,4,1920,36.27671429443411,1.7320508075688772,1,6.796823718274855,11.650446415139344,0,0,0,0,1,1,0,0,0,0,0,88,2.5,0.5040171699309126
1636,4.110873864173311,9.275003885301905,5,5,1993,38.49675310984031,1.4142135623730951,1,6.895682697747868,11.940891269783275,1,0,0,0,0,1,0,0,0,0,0,14,1,1.2315377486914956
1637,4.382026634673881,9.747126097411705,5,6,2006,27.748873851023216,1.4142135623730951,1,7.448333860897476,11.954298564116716,1,0,0,0,0,1,0,0,0,0,0,2,2,1.0352761804100827
1638,4.02535169073515,9.328034514792826,5,5,1971,23.664319132398465,2,1,7.270312886079025,11.993553711994062,0,0,0,1,0,1,0,0,0,0,0,39,2,0.4494897427831779
1639,4.189654742026425,9.287394001418473,5,5,2005,24.819347291981714,1.7320508075688772,1,7.210079628170788,11.878760101898415,1,0,0,0,0,1,0,0,0,0,0,4,1.5,1.5845739827865226
1640,4.2626798770413155,9.002824076547672,6,5,1939,32.49615361854384,1.7320508075688772,1,6.744059186311348,11.651439705541824,1,0,0,0,0,1,0,0,0,0,0,68,1,0.9137005034957135
1641,4.330733340286331,9.111293218374948,8,5,1959,32.83291031876401,1.7320508075688772,1,7.427144133408616,12.210567656049008,1,0,0,0,0,1,0,0,0,0,0,50,2.5,1.096376317177313
1642,3.784189633918261,9.081597496083457,6,5,1970,38.704004960727254,1.7320508075688772,1,7.1891677384203225,12.01581779675324,0,0,1,0,0,1,0,0,0,0,0,40,2.5,0.9137005034957135
1643,4.110873864173311,9.39366142910322,9,7,1941,41.060930335295616,1.7320508075688772,1,7.631916513071252,12.73936908182628,1,0,0,0,0,1,0,0,0,0,0,65,2,0.9137005034957135
1644,4.248495242049359,8.881975184248867,5,5,1982,37.749172176353746,1.4142135623730951,1,7.547501682814967,12.117686851906395,1,0,0,0,0,1,0,0,0,0,0,25,2,1.2315377486914956
1645,4.174387269895637,9.204121072162266,7,5,2004,31.827660925679098,1.7320508075688772,1,7.001245622069476,12.052409608538971,1,0,0,0,0,1,0,0,0,0,0,2,1,0.5040171699309126
1646,4.31748811353631,7.658227526161352,5,5,2001,29.563490998188964,1.7320508075688772,1,7.889459149404524,12.215242662716571,1,0,0,0,0,1,0,0,0,0,0,6,1,0.7174389352143007
1647,4.110873864173311,9.540219493127752,5,5,2006,27.712812921102035,1.4142135623730951,1,7.249215057114389,12.064357776968734,1,0,0,0,0,1,0,0,0,0,1,0,2.5,0.5857864376269049
1648,4.174387269895637,9.380251908693456,9,5,1957,33.15116890850155,1.7320508075688772,1,7.729735331385051,12.559263811723238,1,0,0,0,0,1,0,0,0,0,0,52,1.5,0.9137005034957135
1649,4.2626798770413155,9.747126097411705,6,5,1982,29.597297173897484,1.7320508075688772,1,7.087573705557973,11.589342723513223,1,0,0,0,0,1,0,0,0,0,0,24,2,0.7174389352143007
1651,3.970291913552122,8.431853144249223,5,5,1960,38.54867053479276,1.4142135623730951,1,7.454141078146678,12.08825517914385,1,0,0,0,0,1,0,0,0,0,0,50,1,0.5857864376269049
1652,4.110873864173311,8.412054873292933,8,4,1986,34.292856398964496,1.4142135623730951,1,7.229113877793302,12.204145987070618,1,0,0,0,0,1,0,0,0,0,0,23,2,1.0352761804100827
1653,3.8066624897703196,9.101417964751995,4,5,2004,33.361654635224554,1.4142135623730951,1,7.00033446027523,11.444478860677998,1,0,0,0,0,1,0,0,0,0,0,4,1,1.0352761804100827
1656,4.07753744390572,9.025816391627028,7,6,1955,30.199337741083,1.7320508075688772,1,7.111512116496157,11.98081267733989,1,0,0,0,0,1,0,0,0,0,0,54,1.5,1.096376317177313
1658,4.276666119016055,8.881975184248867,5,5,1940,40.36087214122113,1.4142135623730951,1,7.52456122628536,12.040118461524804,1,0,0,0,0,1,0,0,0,0,0,70,2.5,1.2315377486914956
1659,4.418840607796598,9.002824076547672,6,6,1954,25.099800796022265,1.7320508075688772,1,7.83241092718792,12.034384869864223,1,0,0,0,0,1,0,0,0,0,0,54,1,0.9137005034957135
1663,4.454347296253507,9.139273923542323,5,7,1992,31.32091952673165,2,1,8.19118600464279,12.414990335115492,1,0,0,0,0,1,0,0,0,0,0,18,1,0.8284271247461903
1664,4.2626798770413155,9.56043370454936,8,6,2003,30.675723300355934,1.7320508075688772,1,7.133295954896068,12.299701375461503,1,0,0,0,0,1,0,0,0,0,0,7,2,0.5040171699309126
1665,3.713572066704308,10.880082855015793,7,9,1953,37.21558813185679,1,1,6.7357800142423265,12.077269748629131,0,1,0,0,0,1,0,0,0,0,0,57,2,1.2360679774997898
1666,4.02535169073515,9.127067452782361,6,5,1994,26.248809496813376,2,1,7.9355873855892,12.048883639130699,1,0,0,0,0,1,0,0,0,0,0,13,1,0.4494897427831779
1667,3.9318256327243257,9.287394001418473,5,6,1993,30.59411708155671,1.4142135623730951,1,7.89989532313973,12.254037344243393,1,0,0,0,0,0,1,0,0,0,0,13,2.5,1.2315377486914956
1669,4.48863636973214,9.053101595549691,7,5,2009,38.948684188300895,1,0,7.115582126184454,12.414237306467427,1,0,0,0,0,1,0,0,0,0,1,0,1,1.4494897427831779
1670,3.9318256327243257,9.323222529032856,4,5,1950,29.32575659723036,1.7320508075688772,1,7.660114319173928,12.13410019920342,1,0,0,0,0,1,0,0,0,0,0,57,3.5,1.096376317177313
1672,4.189654742026425,9.169622538697624,7,7,1994,26.981475126464083,1.7320508075688772,1,7.547501682814967,12.282907698744518,1,0,0,0,0,1,0,0,0,0,0,15,2,0.7174389352143007
1673,4.23410650459726,8.967631665167133,8,5,2004,41.060930335295616,1,1,7.830425617820331,12.719080334198937,1,0,0,0,0,1,0,0,0,0,0,3,1.5,1.6457513110645907
1674,4.532599493153256,9.0455836463617,8,5,1956,38.314488121336034,1.7320508075688772,1,7.23561914106675,12.227180917792895,1,0,0,0,0,1,0,0,0,0,0,53,1,0.9137005034957135
1675,4.394449154672439,8.759668671029939,6,5,1936,39.57271787481876,1,1,7.3031700512368,11.905098925155492,1,0,0,0,0,1,0,0,0,0,0,73,2,2.1622776601683795
1676,3.8066624897703196,9.379154445411636,6,5,1976,30.643106892089126,1.7320508075688772,1,7.356918242356021,11.710576108353703,1,0,0,0,0,1,0,0,0,0,0,33,1.5,0.7174389352143007
1678,4.454347296253507,9.494541392591309,7,6,2005,43.93176527297759,1.7320508075688772,1,7.409741954080923,12.325948674327153,1,0,0,0,0,1,0,0,0,0,0,4,2,0.7174389352143007
1679,4.30406509320417,7.5688956634069955,5,6,1890,34.785054261852174,1.4142135623730951,1,7.418780882750794,11.555597922262285,0,0,1,0,0,1,0,0,0,0,0,119,3,0.5857864376269049
1681,4.219507705176107,9.32500744695431,5,6,1923,56.01785429664367,1.7320508075688772,1,6.960347729101308,12.166592542668605,1,0,0,0,0,1,0,0,0,0,0,86,2.5,1.7320508075688772
1685,4.2626798770413155,9.287394001418473,5,5,2005,38.118237105091836,1.4142135623730951,1,7.158513997329321,12.175650661124992,0,0,1,0,0,1,0,0,0,0,0,3,1,1.2315377486914956
1686,4.382026634673881,7.5688956634069955,4,7,1924,38.7556447501522,1.7320508075688772,1,7.158513997329321,11.86292108029593,1,0,0,0,0,1,0,0,0,0,0,83,1,0.9137005034957135
1687,3.9318256327243257,8.939974177289633,6,5,1936,29.88310559496787,2,1,7.226936018493289,11.800681351874205,0,0,0,1,0,1,0,0,0,0,0,72,1.5,0.2360679774997898
1688,4.290459441148391,9.257319373170178,4,5,1950,39.25557285278104,1.7320508075688772,0,7.628031126930335,11.9673896711736,1,0,0,0,0,1,0,0,0,0,0,56,2,0.9137005034957135
1689,4.454347296253507,8.71948076085107,7,7,1958,26.832815729997478,1.4142135623730951,1,7.57095858316901,11.910489912373736,0,0,0,1,0,1,0,0,0,0,0,51,1,1.5857864376269049
1690,4.394449154672439,9.107088742165708,7,3,1950,37.589892258425,1.7320508075688772,1,6.775366090936392,11.717854707972512,1,0,0,0,0,1,0,0,0,0,0,59,1,0.9137005034957135
1691,4.110873864173311,9.287394001418473,5,5,2005,26.153393661244042,1.7320508075688772,1,7.881182202227102,12.401656312245908,1,0,0,0,0,1,0,0,0,0,0,3,2.5,0.5040171699309126
1692,4.653960350157523,9.037295651962438,5,5,1965,39.153543900903784,1.7320508075688772,1,7.945555428253489,12.139496708799744,1,0,0,0,0,1,0,0,0,0,0,41,1,0.7174389352143007
1693,4.110873864173311,8.502891406705377,5,7,1925,41.569219381653056,1.7320508075688772,1,7.45298232946546,12.146341012553021,1,0,0,0,0,1,0,0,0,0,0,82,1.5,0.9137005034957135
1695,4.330733340286331,9.822873848541882,5,5,1992,0,2,1,7.107425474110705,11.600689471327327,1,0,0,0,0,1,0,0,0,0,0,18,2,0.4494897427831779
1696,4.110873864173311,9.210840247017833,6,5,1948,39.7994974842648,1.7320508075688772,1,7.31455283232408,11.943872249088022,1,0,0,0,0,0,0,1,0,0,0,58,2,0.7174389352143007
1697,4.356708826689592,9.499046919474152,6,6,1988,38.118237105091836,1.4142135623730951,1,7.5745584842024805,12.395330625448652,1,0,0,0,0,1,0,0,0,0,0,20,2,1.0352761804100827
1698,4.23410650459726,9.050288983827956,5,6,2006,37.70941526992961,2,1,7.0317412587631285,12.1622190637358,1,0,0,0,0,1,0,0,0,0,1,0,2.5,0.6457513110645907
1699,4.418840607796598,9.305741456739435,8,7,1994,34.292856398964496,1.4142135623730951,0,7.573017256052546,12.52346233259321,1,0,0,0,0,1,0,0,0,0,0,12,1.5,1.2315377486914956
1700,4.2626798770413155,9.236787541991031,7,6,2003,27.92848008753788,1.4142135623730951,1,6.796823718274855,12.041642140888346,1,0,0,0,0,1,0,0,0,0,0,3,2.5,1.4142135623730951
1701,4.276666119016055,9.557823197546,7,5,1953,56.568542494923804,1.4142135623730951,1,7.293017679772782,12.15490320073533,1,0,0,0,0,1,0,0,0,0,0,55,1,0.5857864376269049
1703,4.0943445622221,8.361941906144946,8,5,1976,29.899832775452108,2,1,7.094234845924755,12.128859857961436,1,0,0,0,0,1,0,0,0,0,0,30,1,0.2360679774997898
1706,3.828641396489095,8.069968149059841,5,6,1977,35.12833614050059,2,1,6.70196036600254,11.7841338992258,1,0,0,0,0,1,0,0,0,0,0,30,2.5,0.2360679774997898
1707,4.330733340286331,8.348774539791274,5,5,2004,29.732137494637012,1.7320508075688772,1,6.762729506931879,11.69734765045685,0,0,1,0,0,1,0,0,0,0,0,5,1,1.2679491924311228
1708,3.8066624897703196,9.822873848541882,7,5,1968,33.015148038438355,2,1,7.438971592395862,11.983813652013175,1,0,0,0,0,1,0,0,0,0,0,40,1,1
1710,4.394449154672439,9.395241931033524,7,5,2006,37.89459064299283,1.7320508075688772,1,7.198931240688173,12.443313208816965,1,0,0,0,0,1,0,0,0,0,0,2,2.5,0.9137005034957135
1711,4.23410650459726,9.146654820290049,7,5,1954,29.393876913398138,1.7320508075688772,1,7.7279755421055585,12.097584463147989,0,0,0,1,0,1,0,0,0,0,0,55,2,0.7174389352143007
1712,4.543294782270004,8.881975184248867,7,5,1945,37.30951621235526,1.7320508075688772,1,6.8885724595653635,11.577587891846203,1,0,0,0,0,1,0,0,0,0,0,63,2,0.5040171699309126
1713,4.1588830833596715,9.318656515459642,8,5,2006,28.26658805020514,2,1,7.312553498102598,12.222895074054193,1,0,0,0,0,1,0,0,0,0,0,3,2.5,0
1715,4.2626798770413155,9.248310303227811,6,5,1957,31.51190251317746,1.7320508075688772,1,6.963189985870238,11.968662882420787,1,0,0,0,0,1,0,0,0,0,0,51,2,0.2679491924311228
1717,3.9318256327243257,9.977481232444454,5,7,1918,31.12876483254676,2,1,6.996681488176539,11.765366417820307,1,0,0,0,0,1,0,0,0,0,0,88,1,0.2360679774997898
1718,4.110873864173311,9.017847259860732,5,8,2008,35.17101079013795,1.7320508075688772,1,7.372118028337787,12.118355214968142,1,0,0,0,0,1,0,0,0,0,0,1,1,0.9137005034957135
1719,3.871201010907891,9.727406483331627,4,7,1975,30.659419433511783,1.4142135623730951,1,7.005789019253503,11.828597427475515,1,0,0,0,0,0,0,0,1,0,0,34,2,1.0352761804100827
1721,4.189654742026425,9.009080614161977,7,6,2006,34.55430508634199,1.4142135623730951,1,6.963189985870238,12.082391903749512,1,0,0,0,0,1,0,0,0,0,0,4,0.5,0.8218544151266947
1722,4.51085950651685,8.562740006372207,7,8,1910,32.848135411313685,1.7320508075688772,1,7.832014180505469,12.3309649137204,1,0,0,0,0,1,0,0,0,0,0,99,1.5,0.7174389352143007
1723,3.091042453358316,9.452187908084165,7,5,1954,41.060930335295616,2,0,7.83241092718792,12.454702296367394,1,0,0,0,0,1,0,0,0,0,0,55,1,0.4494897427831779
1724,4.61512051684126,9.323222529032856,6,5,1947,26.13426869074396,1.7320508075688772,0,6.99117688712121,11.672646569561238,1,0,0,0,0,1,0,0,0,0,0,59,2,1.5845739827865226
1725,4.382026634673881,9.698061122027077,5,6,2000,28.478061731796284,1.4142135623730951,1,6.7357800142423265,11.862570264751595,1,0,0,0,0,1,0,0,0,0,0,7,3,0.8218544151266947
1727,3.970291913552122,9.973666387157374,6,5,1999,36.27671429443411,1.7320508075688772,1,6.966967138613983,12.089252632427042,1,0,0,0,0,1,0,0,0,0,0,8,2,0.7174389352143007
1728,4.23410650459726,9.64387450001194,8,5,1958,32.0624390837628,1.4142135623730951,1,7.597396320212795,12.527830118267477,1,0,0,0,0,1,0,0,0,0,0,50,2,1.9024112279823047
1730,3.4339872044851463,8.941545475242885,7,5,1949,30.659419433511783,1.7320508075688772,1,6.645090969505644,11.767874740470596,1,0,0,0,0,1,0,0,0,0,0,59,2.5,0.9137005034957135
1732,4.465908118654584,9.1248914101437,6,5,1941,23.916521486202797,1.4142135623730951,1,7.403670290012373,11.595227493560817,1,0,0,0,0,1,0,0,0,0,0,68,3.5,1.2315377486914956
1733,3.9318256327243257,8.978660489639687,6,6,2005,32.61901286060018,1.4142135623730951,1,7.090076835776092,11.98903043942358,1,0,0,0,0,1,0,0,0,0,0,2,2,1.0352761804100827
1734,3.091042453358316,9.514953305087944,4,5,1985,21.494185260204677,2,1,7.239214973779806,12.01178717547901,1,0,0,0,0,1,0,0,0,0,0,24,1,0.6457513110645907
1735,3.9318256327243257,8.209580483475577,8,7,1972,28.19574435974337,2,1,7.340835554123275,12.026726733315535,1,0,0,0,0,1,0,0,0,0,0,37,2.5,0.6457513110645907
1736,3.9318256327243257,9.400216653174247,5,5,1962,29.88310559496787,1.7320508075688772,1,7.2633296174768365,11.725963103441005,1,0,0,0,0,1,0,0,0,0,0,46,1,0.5040171699309126
1737,4.31748811353631,9.18881025342582,9,6,1977,29.29163703175362,1.7320508075688772,1,7.6487397889562425,12.451552491215027,1,0,0,0,0,1,0,0,0,0,0,29,1,0.7174389352143007
1738,4.110873864173311,9.305741456739435,6,6,1977,34.75629439396553,1,1,7.475905969367397,12.134326366549681,1,0,0,0,0,1,0,0,0,0,0,30,2,1.4494897427831779
1739,4.204692619390966,7.8528278122817445,7,7,1977,30.789608636681304,1.4142135623730951,1,7.560080465021827,11.960020703923233,1,0,0,0,0,1,0,0,0,0,0,31,2,1.2315377486914956
1741,4.394449154672439,9.360224821513475,5,7,1926,34.292856398964496,1.7320508075688772,1,7.589335823170617,12.089395623929411,0,1,0,0,0,1,0,0,0,0,0,83,2.5,0.2679491924311228
1742,4.394449154672439,9.0455836463617,4,5,1989,30.199337741083,1.4142135623730951,1,6.937314081223682,11.857408416563741,1,0,0,0,0,1,0,0,0,0,0,19,2,1.5857864376269049
1744,3.784189633918261,9.161780181360806,6,5,1952,28.42534080710379,1.7320508075688772,1,7.208600337960199,11.909568321904056,1,0,0,0,0,1,0,0,0,0,0,56,1,0.9137005034957135
1745,4.1588830833596715,9.159678457173955,9,5,1940,25.495097567963924,1.7320508075688772,1,7.172424577124845,11.998579051782436,1,0,0,0,0,1,0,0,0,0,0,68,1,0.9137005034957135
1746,4.394449154672439,7.3758821482150125,6,5,1922,0,1.7320508075688772,1,7.832014180505469,12.11409923158037,1,0,0,0,0,1,0,0,0,0,0,87,2,0.2679491924311228
1747,4.477336814478207,9.210440366976517,2,6,2005,28.982753492378876,1.7320508075688772,1,6.762729506931879,11.600446697691615,1,0,0,0,0,1,0,0,0,0,0,3,1,0.7174389352143007
1748,4.61512051684126,9.373139262281274,7,6,1957,27.27636339397171,2,1,7.097548850614793,11.780630299421844,1,0,0,0,0,1,0,0,0,0,0,49,2,0.4494897427831779
1749,4.248495242049359,9.350189267092581,5,5,1915,30.430248109405877,1.4142135623730951,1,7.575584651557793,12.127361344839432,0,0,0,0,1,1,0,0,0,0,0,92,2.5,1.0352761804100827
1752,4.394449154672439,8.45807992692373,5,8,1981,32.60368077380221,1.7320508075688772,1,7.709756864454165,12.1428142449689,1,0,0,0,0,1,0,0,0,0,0,28,2.5,0.7174389352143007
1753,3.713572066704308,9.222861652529854,7,5,1961,34.75629439396553,1.7320508075688772,1,7.450079569807499,12.03958104507987,0,0,0,1,0,1,0,0,0,0,0,46,2.5,0.9137005034957135
1754,4.110873864173311,8.895903562215581,6,7,1920,37.36308338453881,1.4142135623730951,1,7.3098814858247865,12.268587592562989,1,0,0,0,0,1,0,0,0,0,0,87,2.5,1.0352761804100827
