Id,SalePrice
1654,137878.66434433582
1655,147115.52845671738
1657,212991.73401018424
1658,216707.02668283487
1659,139810.93195049712
1660,187028.65232755247
1661,225219.34100404597
1663,145587.9280514421
1664,139961.4137350792
1665,186407.72858896357
1666,115695.18481103801
1667,230765.9426892272
1668,126209.43330651043
1669,163851.49438585754
1670,210261.3115046517
1671,182085.77785535375
1672,248380.01901863873
1674,180170.8287559516
1675,147540.83104843294
1676,331047.83414754865
1677,123782.72295872148
1678,134957.54552850637
1679,142183.9253095587
1680,141032.7803734981
1681,125576.83297731643
1682,147434.6363289999
1683,150123.60223390776
1684,175163.795840041
1685,125413.46775051713
1686,170335.3801817218
1687,155328.0722185351
1688,204948.80188814574
1689,258366.73677186508
1690,172142.83797481545
1691,138413.55404486813
1692,189562.7450333332
1693,151584.11286856444
1694,142782.2148333932
1695,174494.3756724007
1696,159772.52241029666
1697,213236.23330658264
1698,145981.24655894176
1699,185269.21064190887
1700,131610.2940755797
1701,144995.99537140265
1702,199912.1228960155
1704,201998.16827288858
1705,148401.92150823548
1706,245241.07526021157
1707,165588.2555420179
1709,171494.12147437327
1710,177832.65584065102
1711,154947.39481598945
1712,154236.1926735409
1713,151266.69866110588
1714,215186.55646838224
1716,108823.61450640457
1717,173717.80550896813
1718,129512.41946342979
1719,189826.507240696
1721,213186.21312619452
1722,187693.5253362216
1723,146324.5449147039
1726,157125.3113300744
1728,170184.21149246013
1729,136009.67479057793
1730,269006.8037429306
1731,137806.1002256986
1732,126977.62957339533
1733,247205.07106483402
1734,252776.23594943757
1735,180966.2357668412
1736,224554.70212946227
1737,204286.1124148969
1739,126167.43371574272
1740,188213.69844103683
1742,126796.8420117833
1745,148195.01173586567
1746,172553.08989251687
1747,121532.29795801041
1749,158554.261504916
1750,161299.5211292038
1751,129310.14033004674
1753,149330.4012171389
1755,145347.095205272
1756,202543.11133072487
1757,153698.33798359314
1758,231135.304674778
1759,220613.1160189318
1760,260673.1508402021
1762,154983.60253674883
1763,166768.29230439872
1767,232839.73411996756
1768,161416.93400361715
1769,131120.82583583286
1771,170865.28439040002
1772,144771.4660904364
1774,160191.786926566
1775,205749.96772412464
1778,163759.95104420875
1779,192367.68560597507
1780,146332.9179118757
1781,142195.4515351344
1782,160175.89955199018
1784,206404.2169766469
1785,203691.79610930418
1786,169853.11674833606
1787,174836.8519325149
1788,180113.27681201114
1789,143870.64607802065
1790,230887.89675889167
1791,101863.62522991742
1792,140381.42933426393
1793,160817.68627604612
1794,219807.31305343375
1797,213819.6504102005
1798,239470.7597687475
1799,184298.04571841192
1800,175811.6384203723
1803,139285.78434898122
1804,241371.97014298054
1805,143649.22936285404
1806,198668.19793005052
1808,136581.98395555685
1811,176523.31254917197
1812,154661.8722821813
1813,145187.63826335967
1814,121222.07658653754
1816,157411.0281316548
1818,176977.5878721853
1819,120563.64322906706
1820,144151.78054994615
1821,142033.35664752836
1822,167310.0744591018
1824,159626.46546829864
1825,150118.161909584
1826,217033.60116191348
1827,152615.58591764074
1828,207050.67344758153
1830,207747.29298889605
1831,134508.59674941347
1833,143582.25463087115
1834,179772.4656210183
1836,145166.45516541743
1838,171823.6629132976
1839,129388.71888241223
1840,215793.83061970683
1842,163584.19388794425
1843,126297.93089995753
1844,171833.65889671913
1845,138404.31425167547
1846,217208.36207441986
1847,173694.28193206896
1849,152712.25877783546
1850,182344.52716536663
1851,160093.8907735869
1852,193975.01814159955
1853,163283.69058455163
1854,206705.8028073018
1855,255681.98883858818
1856,198254.27031613735
1857,116370.74791624893
1859,187210.31547800728
1861,233961.79966395115
1862,121670.76404184772
1863,205221.2508090522
1864,138536.36985046492
1865,114679.06960602703
1866,179880.67958346623
1867,131631.13094217863
1868,140525.42215829654
1869,245891.18663159234
1871,140678.55121420146
1872,160918.32696294002
1873,182695.4413336314
1874,138659.95581243717
1875,140096.55827666543
1876,135325.37149867206
1877,147963.83539086077
1878,155758.25074711404
1879,203939.03920801124
1880,227317.8501432707
1882,133856.09808338186
1883,181091.056195555
1884,256460.76977500634
1885,139879.21567658844
1887,198051.12421046552
1888,219647.84661426843
1890,169477.8896388665
1891,100772.93679967878
1892,123276.8595950039
1893,181174.14485992087
1894,109233.59841668699
1895,183069.376793176
1896,168275.9518305906
1897,146845.41804770075
1898,167115.84403473293
1900,120822.50727152213
1901,140889.74565691178
1903,174927.24697178023
1905,173382.3163656234
1906,207477.4264208704
1907,158444.21946462707
1908,179832.99567636912
1909,180595.56278055615
1910,268964.7336726847
1911,229388.87368977154
1912,107712.62707456217
1913,136034.8406516339
1915,145228.21321640548
1917,126504.66668172472
1918,117838.08533261667
1919,163045.61354162372
1920,167001.13407818734
1921,169799.02252266364
1922,150978.59929223647
1923,149849.96957223114
1924,202340.20170549225
1925,184744.48949316214
1926,123287.20583492599
1927,190029.55337344768
1928,180414.64041927847
1929,215154.13448416657
1930,244890.5058945391
1931,175044.73023608318
1932,164366.71381387673
1935,154723.83345365184
1936,196990.22470085943
1937,191031.1028560531
1938,137537.7350232541
1939,101909.97380410902
1942,180561.6367856329
1943,172374.7996212663
1944,160515.68247120988
1945,147130.8219844012
1946,166905.44342363067
1947,216866.83988840194
1948,142702.85111099345
1949,268933.9548628732
1950,191699.05202936116
1951,285075.0546852207
1953,231996.13129031303
1954,230631.51569533435
1955,136035.87851906236
1956,170682.87800997554
1957,122027.39489926214
1958,186178.36582120872
1959,177154.7256122552
1960,178176.07655705538
1961,202312.03053534735
1962,187889.45187840896
1963,204889.0015651521
1964,170686.62189620675
1965,146562.10522632528
1966,145452.20244500478
1967,183999.84621553987
1968,132478.56022385898
1969,190168.42343975074
1970,200611.31628845303
1971,145101.9557503724
1972,178779.6397531201
1973,139832.1336790079
1974,145711.27327168145
1976,202812.94249582884
1977,89842.05371009863
1978,198391.3934692461
1979,141671.3450386091
1980,188832.17370505803
1981,287105.77254256344
1982,91703.80233403912
1983,112039.19900942511
1984,118571.61010891899
1985,190472.26043844235
1986,173638.9643855634
1987,193220.07109266726
1988,194879.68249663233
1989,154320.9404191465
1991,169766.15331219192
1992,110346.69757750616
1993,220021.44399170784
1994,211269.13049393424
1996,176381.7905346572
1998,151303.77781038257
1999,263739.8468596013
2001,167719.84509811646
2003,96336.46147551075
2004,159421.08496483945
2005,147544.2080287079
2006,144360.8923291517
2008,126822.35930919339
2009,173034.273158199
2010,166404.79946672166
2011,152229.50606676863
2012,170924.7714324054
2013,182458.9874928814
2019,111591.54399672266
2020,163368.8913512423
2021,137202.48994480845
2024,218198.28331436336
2025,205475.2492281626
2026,198232.90655664675
2027,151374.6430132429
2028,171219.25166521393
2031,181796.35902623172
2032,292361.0698038444
2033,151589.1726186403
2034,162960.11513871193
2035,231664.93728882767
2036,142913.1320053935
2037,207182.420437931
2039,259917.76589536224
2041,196252.36317851057
2042,184173.64941797903
2043,159336.1196055642
2044,128330.39571891906
2046,176276.18578950202
2047,159331.71297831717
2048,208374.108075132
2049,242366.36302288636
2050,234547.78484736138
2051,168226.85197648648
2053,116147.89219405358
2054,150442.3480486312
2056,175010.17796435364
2057,138144.53285835733
2058,232999.22296871152
2059,221358.95498268798
2060,169300.6778513374
2061,178766.51192372732
2062,146779.7527059479
2063,175249.01166049766
2064,163499.03676061204
2065,159323.35591655667
2067,137643.36435967003
2068,184200.70022294822
2069,186411.8173958585
2071,149902.14009631536
2073,215501.1800602782
2074,169645.4176567587
2075,123353.65408592722
2076,174627.22203810365
2077,128615.5027881444
2078,151955.80271919465
2080,207949.08040100193
2082,148866.71522157802
2085,165848.7078140413
2086,162198.831497451
2087,105123.48717745482
2088,194842.51569165045
2089,128104.30450671395
2090,258138.1808387436
2091,175460.55929913188
2092,160762.17675205358
2093,202620.96983726177
2094,154729.4406888051
2095,201110.70248624677
2096,140758.39997168895
2097,270688.81780843885
2098,140018.42027894055
2099,183994.93295516763
2100,153275.60268341991
2101,125890.7548117112
2102,246058.20740791096
2103,143508.87852650593
2104,257574.5530637971
2105,169105.58797227478
2106,203162.94298177026
2109,149673.58200307345
2110,208998.03074766413
2111,206890.5961842565
2112,121083.19733154956
2113,168208.8843697346
2114,217685.32085933856
2115,197896.11748285426
2116,170685.6452223163
2117,180098.16173853347
2118,149321.4294948559
2120,178051.56729291574
2122,183108.66343464746
2123,189044.97318898008
2124,164712.7163335248
2125,126484.03819678974
2127,150604.9908145093
2130,133964.13789515864
2131,162895.94308522856
2132,145363.72981209308
2133,201704.60508774038
2134,176635.97179047106
2136,162672.85849496027
2137,130366.59675147396
2138,198623.48927861016
2139,181100.55504857752
2140,148843.85974783273
2141,199126.66243419534
2142,120088.34185552716
2143,98097.222536679
2144,172172.06239541955
2145,150951.24473223905
2146,134102.3156765718
2147,163365.30797407927
2151,183306.9712849137
2152,149018.84315760198
2153,177553.04507066018
2154,153374.5951153935
2155,212689.09023328678
2156,186145.87636114744
2157,220086.50053592108
2159,118192.27376652333
2160,158422.91520727167
2161,199870.75589715777
2162,186583.98417741802
2163,184933.810276416
2164,165473.80509474475
2166,259353.71523581079
2167,129732.82989063027
2168,140689.82123338603
2169,118695.26956517337
2170,142029.1576491045
2172,179853.40558547643
2173,137813.06577506982
2174,193174.37777960574
2175,217923.361545157
2176,131432.81245323873
2177,182643.5275896556
2179,179480.04813980646
2180,198996.4322776634
2181,277438.28902382846
2182,201924.97815888433
2183,187073.96237835978
2184,218090.51926333643
2185,144444.2086940465
2186,185852.66277536604
2187,129026.81572567738
2188,141072.59779797867
2190,196212.12772335604
2192,167149.63475722825
2193,154412.3612483147
2194,163186.3949200507
2196,211420.09438018064
2198,145098.91142212268
2199,175909.07996593232
2200,142354.6089000193
2201,170218.29797105034
2202,109967.45310766899
2203,206072.8038837529
2206,116204.1755956041
2207,237529.24596160912
2208,158295.45172953478
2209,130676.41490052929
2210,256632.76719960044
2211,176435.1214139811
2212,166086.2844600479
2213,219625.01529736567
2215,162869.38045638613
2216,128493.76174095414
2217,125256.16813774279
2218,154857.72477664976
2219,126337.44372601957
2223,231424.90765989263
2224,149416.0157036683
2225,275775.87011628837
2226,187581.50571987344
2227,137815.43151343835
2228,225173.38151122726
2229,104306.00655199077
2231,248203.37412324795
2232,145987.51152882088
2233,187617.10853932262
2234,206725.71389774967
2235,122169.68730376064
2236,151503.32431657874
2237,138497.13618941233
2238,114141.04950636659
2240,187010.6383884898
2241,191309.13170419168
2242,169270.00366591243
2243,163535.68320248637
2244,190523.8556000203
2245,219296.63283513676
2246,149247.9671013171
2247,189109.5270743347
2249,141240.06153308993
2250,151352.12419934766
2251,166705.95924266355
2253,146820.91261950694
2254,157955.24687035943
2255,134234.4910739465
2258,212338.67555635938
2259,172781.8144255778
2260,128391.48056820498
2262,147972.44330912115
2263,190644.72289824454
2264,179952.7440002966
2265,232643.7436116266
2268,273189.36928473914
2269,210209.3830276838
2270,133787.94760248807
2271,242447.0438116052
2272,174252.08350222718
2273,155348.0713789811
2274,159585.06382670024
2275,167830.40704872497
2277,145900.3829770832
2278,174769.66966510197
2279,108863.16274192548
2280,113293.52250169855
2281,167894.28136449255
2282,107741.59879016869
2284,143008.56866570082
2285,224925.06195868214
2286,204412.98118806616
2288,191030.55631246563
2289,208642.7532194386
2290,212901.36267554533
2291,112620.2489900058
2292,164114.69274937795
2293,168158.2003954774
2294,132429.16994537847
2295,153982.9628239966
2296,169588.3166421081
2297,206785.458677536
2298,191960.6607750697
2299,136723.51387046426
2301,157269.37970324678
2304,143993.3603143401
2305,220154.9355883257
2306,160003.2260614843
2307,144294.82427993405
2309,219602.81464146002
2310,120742.56735506823
2312,246829.80146083346
2313,142451.43865011804
2314,176787.13895002916
2317,152709.4916854842
2319,168662.35027062718
2320,261573.38093437886
2321,174766.6695706376
2322,122110.51451128071
2324,204958.1839144915
2325,178680.77851783
2326,205369.4599777563
2328,162216.930635773
2329,158392.70131571183
2330,189544.4870194135
2331,195716.50595513472
2332,192206.86185144537
2333,273596.36523637036
2334,173758.23374363832
2335,237681.0665728789
2336,124064.94378600673
2337,193482.6484299179
2338,112710.28871080007
2339,160957.31145798814
2340,155672.11983703528
2341,172435.46999145122
2342,179442.90906670358
2344,148835.626958686
2347,110024.51889502499
2349,151924.2142394572
2350,207606.87107808373
2351,128971.08631369099
2352,119476.96474151016
2353,175331.09194257733
2355,173011.00713625687
2356,199105.0147848317
2357,203867.8677686315
2359,148044.71312126692
2360,178282.6494781239
2363,211356.18862576125
2364,242555.73946376727
2365,130302.45965964951
2366,216401.58028528863
2367,130093.48754648547
2368,185428.65042026518
2369,167103.41331818904
2370,211183.92081991804
2372,282492.38129891333
2373,223958.6528281287
2374,166209.71784679874
2375,133770.46889660112
2377,135948.59560165837
2378,164051.16119084752
2379,248921.39068357128
2380,197948.7797246323
2381,200973.99976672028
2382,182179.7470309748
2383,208996.63553994242
2385,144201.96723974284
2387,162839.09502522243
2389,212777.34225101196
2390,154612.76356098693
2392,152782.47231399952
2393,132652.52010572798
2394,182002.44467599277
2395,117416.96825198653
2396,224992.85583387403
2397,234832.70520146232
2398,208793.43337019728
2399,109933.47946074912
2400,164808.7215791474
2402,96642.88689913416
2403,190360.21627981414
2404,147162.11553146824
2405,160435.18274988965
2407,254332.75178758136
2408,200989.7168080899
2409,147623.02618172165
2411,189561.6603497088
2412,132686.42839554735
2413,298955.8851098327
2414,175849.7029594145
2415,174138.6196989962
2417,190890.6925801099
2418,166958.4565947178
2419,172902.47372383045
2420,171108.2522266952
2421,256024.80993343974
2424,190439.0216629756
2425,194834.8973721707
2426,230053.77898867286
2428,199543.36297734274
2429,172816.58599303797
2430,147796.15150969938
2431,179171.70189404654
2432,162588.02072597682
2433,201908.9954262116
2434,222997.24661969344
2435,173760.05654961194
2436,247676.08245750668
2437,157398.41865293522
2438,184452.07608335975
2439,191087.4052214236
2440,144162.91636196084
2441,194596.46458033373
2443,160311.145360549
2445,167922.4642272919
2447,124605.76548933417
2448,180394.33885815664
2449,124560.14184958424
2450,222201.1706626618
2451,189776.91077084385
2452,155788.85353760142
2453,163671.58060543562
2454,178550.2972785631
2455,176115.04193162778
2456,167122.2191198601
2457,130700.46930312332
2458,187862.39683945215
2459,161582.96577494027
2460,118701.38234059454
2462,186318.6859587031
2464,189541.23330057692
2465,139707.36973351397
2466,178655.2198555754
2467,155733.44610097312
2468,191004.14190323206
2469,217704.62859920342
2470,157685.6847351065
2471,180163.78409770792
2472,176370.3525722573
2473,244002.31105540835
2474,195782.031003004
2475,154425.320593172
2476,155072.16235411976
2477,197454.79701280032
2478,146652.00651528378
2479,141746.48518577666
2480,238271.36791839937
2481,232548.58240963484
2482,173033.7781038807
2483,130563.30643144972
2485,123087.0193023121
2486,133903.7219140846
2487,139114.66745464818
2488,204952.32009769639
2489,170852.08596368373
2490,276146.9500662377
2491,238643.6393170772
2492,179505.8959932145
2493,142405.1205549905
2494,165583.83391759376
2495,159113.50957046484
2496,150863.5995663135
2498,213439.2811215501
2500,208444.2684094852
2501,250497.88328511102
2502,192138.86856126154
2503,259344.56385511716
2504,153490.191490836
2505,168710.29007000502
2506,159853.14697900738
2508,161888.9846797412
2509,210654.29805214173
2510,237073.68746533673
2511,186431.0182102057
2512,131459.6388274733
2513,142634.00514920056
2514,138451.44364649995
2515,210396.70662738668
2516,223364.61169074805
2517,129365.39938615236
2518,200248.14148691949
2519,127209.98159885584
2520,128740.91965965414
2521,193685.17216708948
2524,156055.76836285827
2525,199288.14456205373
2526,122590.42902885679
2527,187823.88148646054
2529,129260.08219928875
2530,184216.51097438033
2531,152301.24058389614
2532,166618.54141545846
2533,166946.51522238256
2534,135171.62375715285
2535,119198.13243843205
2537,175802.0816586118
2538,124717.28101230216
2539,134196.73166967486
2540,200669.4853495623
2541,120059.59947872897
2542,233023.44461345673
2544,182138.92267154748
2547,180034.96699155643
2549,165555.25412233506
2550,139943.92926095202
2551,125759.35906659813
2552,150325.6063424604
2553,163563.1344276564
2554,133292.03302436406
2555,166597.2501995544
2557,161127.78762118105
2558,127740.99903251762
2559,133647.92696333473
2561,201230.99335489905
2562,227076.91056113827
2563,128006.85010592811
2566,124336.89851415715
2568,158865.60396071937
2569,186923.09039126494
2570,137173.44509858266
2571,124184.2652197452
2572,161320.90452873838
2573,160472.67284324608
2574,162804.15729467603
2575,199563.72604997118
2576,150496.87767000415
2578,135861.7573894982
2579,253916.39101258627
2580,193210.8578613688
2581,123669.5662925138
2582,142612.92261740347
2583,141397.61015330462
2584,121814.03463305344
2586,119210.63747605761
2587,197518.83196719398
2588,209858.65072207397
2589,172327.6263140259
2590,121610.67312717356
2591,194589.04145590618
2592,184567.6833326219
2594,139412.8308662056
2595,232825.07906508356
2596,272054.2440403328
2597,152712.8413299826
2598,153341.24931487232
2599,136698.8724372862
2601,163263.7597099246
2602,132646.32139279204
2603,248580.96911427722
2605,137410.82472446113
2606,135594.85096304733
2607,132595.98339343027
2608,139830.93349532806
2609,193138.82554112686
2611,145881.46096727144
2612,176241.22236259963
2613,145515.74734727517
2614,181866.93615143726
2615,173003.91244710702
2616,219489.75179211298
2617,172108.5302395065
2618,150092.5377702216
2619,178475.22010206655
2620,146566.5780150707
2622,169951.46983781067
2623,167990.21852592056
2625,192125.12620992243
2626,147757.53642122116
2627,140674.5264261419
2628,144807.6435951394
2629,243280.8501836732
2630,124588.29821595356
2632,174558.28912349232
2633,135168.0143335793
2634,124504.5606237968
2635,171544.5021312407
2636,168869.48996476893
2637,112468.26892707507
2638,193946.53192858142
2639,104528.46827164017
2640,195679.17955396563
2641,205672.67217367693
2643,173337.34692712454
2644,206654.1611952464
2646,206001.47716898532
2647,203710.63977740874
2650,180871.68507327806
2651,186734.22629273726
2652,142510.41074220804
2653,120764.5628335736
2654,140332.43847686503
2655,130993.84005716142
2657,156444.39064419633
2658,221327.5026692271
2659,208695.09079554208
2660,119848.76545108577
2661,124787.11814307733
2662,202112.62912610086
2663,139968.48822696193
2664,156165.78982145924
2665,145624.72622008758
2666,187094.1235272257
2668,190424.4928729079
2669,96989.12755326342
2670,181490.61039683348
2672,181919.32312650752
2673,144369.56600605717
2674,175209.07202730048
2675,148832.50429571865
2676,227222.91718028428
2679,223366.9548910656
2680,173498.9274971537
2681,168822.14893217554
2682,115282.93515768422
2683,183165.2510102433
2684,210772.65879616843
2685,275272.42151885177
2686,195181.73958302147
2688,173871.11806497537
2689,149405.8989567979
2690,163306.5829500697
2691,293064.81371055153
2692,158576.18834434153
2693,137165.33457329182
2694,238499.6193921549
2696,140095.75664002224
2697,195624.69579176692
2698,138025.35516730364
2699,127369.9777947942
2700,157115.87129210896
2701,152700.46257497687
2702,158215.31103804556
2704,201158.4648907869
2705,131256.82192842843
2706,153680.01680596595
2707,149277.14841410975
2709,189343.04260540576
2710,275735.8969581918
2711,169863.97006026024
2712,175620.43437055193
2713,194854.77995361338
2715,152434.34384850875
2716,162832.10687935437
2718,172879.72003565243
2719,116765.95063378115
2720,164648.01114383186
2721,172454.21800036632
2723,173449.95781380692
2724,167404.87954588718
2725,172965.80409625868
2726,138116.73748260713
2727,124864.97251987059
2728,210513.51730398004
2729,131061.567159226
2730,211982.57107812006
2731,150661.5909235182
2732,175836.79027594332
2733,193683.69447213312
2734,164673.6074876967
2735,135468.1831039462
2737,165499.3719847843
2738,189072.7394775686
2739,172324.50379812246
2741,193652.11143825485
2742,188029.26844312632
2744,191190.5781594558
2746,218650.93195645366
2749,240983.2619493083
2750,242542.78593564156
2751,175022.36228643806
2752,160167.34546448643
2754,163647.70067210385
2755,289699.9550052309
2756,156712.42860867837
2758,252062.48424806315
2759,103342.10890200392
2760,132278.33422472168
2762,204046.03755008293
2763,203981.24821434685
2764,117213.56944699568
2765,169199.63549014556
2766,158073.08961503286
2767,182286.8024032104
2768,169984.37492827242
2769,180891.0052852997
2770,135741.18323888167
2772,178928.54609286346
2773,139054.97872495206
2775,148891.5621084092
2778,164378.47065783697
2780,152577.16672519685
2781,128881.82182364476
2783,197208.0800535932
2784,192767.8521340749
2785,227446.22439796344
2786,168361.83077965557
2787,162401.1306610849
2788,165655.69994616165
2789,173195.57121073722
2791,150523.43213871703
2793,168998.05398256882
2794,200133.40049525848
2796,182156.46733896434
2797,144953.96466154823
2798,121542.72960648766
2800,154282.23905855024
2801,161654.945346282
2802,163325.8960124248
2803,181535.79066521078
2804,148711.33881607206
2806,162583.36911193337
2807,176866.3974679304
2808,193845.38419426896
2809,196939.1321789676
2810,265468.4119234638
2811,160183.07922804615
2812,157242.83481673506
2813,203062.99191566865
2814,127670.72631894745
2815,133396.56432004066
2817,127474.84910273858
2818,173163.0353500596
2820,151455.50738558816
2821,168231.82549247425
2822,267172.1227280704
2823,171407.29865456937
2824,199346.31018013263
2826,231736.9726116897
2827,175402.3373453052
2828,134855.64922338194
2829,301887.08689162944
2830,272394.8569893986
2831,171931.8470740553
2832,201791.57077676375
2833,192953.0656686088
2834,189583.3552014966
2835,162113.31332235996
2836,185201.55207422146
2837,135958.19009081932
2838,175911.93190856776
2839,160731.51672431105
2840,244132.8899744594
2841,175668.34152715473
2842,202619.2307349911
2843,171074.15068232873
2844,140677.20960538712
2845,179883.93901709488
2846,219911.73089237386
2847,148203.0677520851
2848,195245.2235809699
2849,146687.814598738
2850,157161.42845651784
2853,192924.72953448287
2854,266269.12922277016
2856,201818.70712601193
2857,138336.7505165022
2859,174453.77615998438
2860,137167.0351275702
2861,167223.6156540155
2862,171324.76782693848
2863,157213.2957763867
2864,166144.26613246952
2865,159708.23480609554
2866,125713.67271479598
2867,158882.87658890605
2868,191327.0123070692
2869,168391.69802637573
2870,175976.0289313654
2871,135389.14034631778
2872,153912.93149624445
2873,132326.9110652617
2874,166482.10236049176
2876,224484.4712412555
2877,176590.15846511803
2878,181256.06162844796
2880,150815.40922670718
2881,166146.95976213494
2882,169129.78045101592
2884,151756.96278415082
2885,109545.6254967656
2886,213889.40047796242
2890,142804.82046606106
2891,138677.1476151293
2892,127293.59640547732
2893,138185.7751649565
2894,192513.95571580282
2896,101027.45423631181
2897,156190.66332970565
2898,175936.2591808049
2900,156713.62423418512
2901,107886.16274513965
2902,253899.4408305223
2903,100910.26760420662
2904,157676.66214599152
2905,156017.078301424
2906,256393.5190804325
2907,137426.28892513728
2908,152983.3854053242
2909,187859.35115191224
2910,266851.2735962932
2911,145680.70503676444
2912,110960.54958023333
2913,171677.88599289645
2915,177991.46710323985
2916,126908.13989022834
2917,136848.7453035996
2920,166724.72031489213
2921,132598.38602949044
2922,173202.0130450842
2923,131712.2503932065
2924,106944.2410794117
2925,211538.68366458794
2926,159991.93472833888
2929,185751.6617703005
2930,131173.4810089907
2931,133073.5706832221
2932,150353.56446764112
2934,185432.71775132543
2936,169735.55666349325
2937,116260.59714587896
2938,234652.93904531054
2939,311603.70882350806
2940,201353.66047003085
2941,152120.66196949015
2942,216441.20822602062
2943,240820.60462901014
2944,226105.99967799915
2945,259723.00765710018
2947,152297.31899828467
2948,152771.83623968757
2949,180638.28071076257
2950,190101.87642807642
2951,106127.17492094765
2952,147931.24273054354
2953,176450.93871746227
2954,133258.09705579962
2955,169889.72920317375
2956,130219.72470817434
2957,222996.8212866056
2958,162414.76047828628
2960,163239.78360062043
2961,179992.73504351717
2962,165538.99268425442
2963,185121.02996864673
2964,134145.80530456945
2965,185050.7783235912
2966,132634.1778152611
2967,139358.06439845724
2968,174779.5036691328
2969,159486.62586098374
2971,172463.42829517947
2972,261673.18229486854
2973,148038.21868745334
2975,116575.24117938014
2976,164772.732698642
2977,128377.27788954806
2978,145926.82224750376
2980,161543.9838042262
2981,200976.87474341132
2982,123880.03307285164
2983,189704.5304309162
2984,288996.2984657475
2985,154992.7666483077
2986,159334.44811191715
2987,159850.86027775312
2988,156388.00434314393
2989,193898.81764764906
2990,277271.3856262008
2991,138238.10340748844
2992,192664.9304797868
2994,128834.01820205689
2995,287737.5881729479
2996,166214.47321299592
2997,152688.37605306864
2999,180429.43791164862
3000,150312.4176474162
3001,203569.45181643695
3002,146937.59506504846
3003,149175.67896519884
3004,306847.06066156254
3005,183566.93075718524
3006,142279.96051516727
3007,142122.37752500587
3008,187886.76411746466
3010,129096.3574610032
3014,130466.59421244042
3015,128947.350190556
3016,150385.40004745268
3017,228408.51321910476
3019,230822.72916762182
3020,172950.62908184296
3021,103317.27609791089
3022,108675.82519314949
3023,128124.34191836939
3024,115903.1332648186
3025,152452.37113151612
3026,175293.13966240713
3027,178231.47972402265
3028,153431.0655017369
3029,154737.9994921374
3030,171908.23744914803
3031,167173.06912793225
3032,147276.96231103438
3034,253894.11386413986
3035,175343.80026881996
3036,164795.99098942152
3037,182021.1913155555
3038,174739.1711043403
3039,173639.46117133604
3040,157863.3844971499
3041,172981.31037751
3042,180304.38570786652
3043,166443.52579223202
3044,147420.01417303455
3045,193539.11961568863
3046,204527.44500561812
3047,171959.23174147127
3048,214503.24201622876
3049,205101.89984410565
3051,182621.93024396076
3052,192815.1042260971
3053,127282.67117732581
3054,133665.89955162676
3055,148850.5314799653
3057,196329.11412629322
3058,184487.2608802505
3059,155240.6986900537
3060,159530.74046767206
3063,156676.7135033162
3064,204063.74632384337
3065,136089.8585382174
3066,163431.0676656317
3067,176954.97293388637
3068,185160.05056347948
3069,133813.97852097038
3071,167480.730348299
3073,157982.06268579196
3074,188532.03172110967
3075,226492.30967221878
3076,284974.20921731874
3080,179133.77244734613
3081,207219.5696640865
3083,132306.342589415
3084,200999.30097313147
3085,182352.52661627493
3086,149242.2738517879
3087,183429.90754139773
3088,120273.21310553695
3090,185215.32909978673
3091,154278.70785874897
3092,158006.4720478816
3093,137002.17948622335
3094,166516.08254472367
3095,117804.82579719376
3096,210061.48726739813
3098,178458.54057262823
3099,142520.33240942226
3101,141699.18008727903
3103,152435.79758262733
3104,137083.99422337458
3105,167123.33478476055
3106,160709.2918607005
3107,135502.03577508163
3108,197071.02300929904
3109,128374.82931064494
3110,148682.4099046018
3111,256851.17180068188
3113,183986.6859916249
3114,143809.05388856021
3115,156206.90027123486
3116,210563.91443058825
3117,204285.1383051263
3118,177366.88217728428
3119,167781.75721446337
3120,192972.9402454644
3121,154383.0594673575
3122,117315.33664896885
3123,180873.75499728968
3125,171775.98515939733
3126,245871.72389281506
3127,180078.0675256294
3128,179461.39206864542
3129,249588.63693557683
3130,149423.56808801508
3131,145198.57715143595
3132,273384.3180060319
3133,124911.77993419504
3135,213934.48499178822
3136,168878.34775431888
3137,173218.86205232452
3139,165193.7750911879
3140,235089.49669285957
3141,132403.4084145905
3142,173929.16349869553
3143,166122.56024031277
3144,162958.71644682682
3145,149606.366630303
3147,168255.09066484374
3148,146471.70030280892
3149,163193.70953764013
3150,200243.74919037387
3151,163417.04086654904
3152,228445.3290050701
3153,172151.0465806888
3154,248132.37272561964
3155,141562.48957202584
3156,169182.69339700998
3158,152614.71264675175
3159,142775.67893189518
3160,180659.12659424427
3161,139697.77711907044
3162,136809.72863568357
3164,111078.81375249605
3165,146509.97934971063
3166,170063.5028891354
3168,196271.82887100196
3169,145128.1119291534
3170,193917.86496433232
3171,151320.51690137395
3172,170699.48195698994
3173,171176.4757099634
3174,143671.56121518038
3176,195689.63022866286
3178,124513.1099670373
3179,181957.66885201028
3181,136876.93818014045
3182,181000.58301335506
3183,176683.4819782697
3184,174967.7898096658
3185,183127.87330546486
3186,158540.95566008735
3187,174750.0033169458
3188,154855.3618533204
3189,173755.58242362976
3190,135302.1433528087
3191,184027.2224966169
3193,163600.57534276514
3194,163011.56425874928
3195,117674.12593773073
3197,202673.34313123528
3198,160339.58442246882
3199,194710.6307718059
3200,186693.80568282085
3203,206974.46833563753
3204,195137.44333499763
3205,185440.3221313192
3206,199616.45132142925
3208,159235.25358119997
3209,182420.88405947288
3210,147561.9384432943
3211,311145.81183378195
3212,217825.49657937203
3214,112289.0762879264
3215,175209.07202730048
