Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,BedroomAbvGr,CentralAir,GrLivArea,SalePrice,Fam,Duplex,fmCon,TwnhsE,Twnhs,GasA,Grav,GasW,Wall,HvPool,IsNewHouse,Age,Bathrooms,OtherRooms
1646,4.110873864173311,9.184304357425342,6,5,1955,34.058772731852805,1.7320508075688772,1,7.059617628291383,0,1,0,0,0,0,1,0,0,0,0,0,54,1,1.2679491924311228
1649,4.454347296253507,8.770749549138642,5,5,1931,32.12475680841802,1.7320508075688772,1,7.444833273892193,0,1,0,0,0,0,1,0,0,0,0,0,75,2,0.7174389352143007
1650,4.867534450455582,9.64387450001194,7,6,1945,34.84250278036869,1.4142135623730951,1,7.1785454837637,0,1,0,0,0,0,1,0,0,0,0,0,63,2,0.8218544151266947
1651,4.110873864173311,9.412791300065303,5,6,2007,32.49615361854384,1.4142135623730951,1,6.593044534142437,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1.0352761804100827
1653,4.276666119016055,8.476579508530941,6,8,2005,31.496031496047245,1.4142135623730951,1,7.6708948313621175,0,1,0,0,0,0,1,0,0,0,0,0,2,2.5,1.4142135623730951
1654,3.8066624897703196,7.736307096548285,6,5,1959,34.66987164671943,2,1,7.273092595999522,0,1,0,0,0,0,1,0,0,0,0,0,50,1,0.2360679774997898
1655,4.189654742026425,8.669227347271736,5,5,1936,31.096623610932426,1.4142135623730951,1,7.704361167910313,0,1,0,0,0,0,1,0,0,0,0,0,73,1,0.8218544151266947
1657,4.2626798770413155,9.162409838218633,6,7,1995,37.013511046643494,1.7320508075688772,1,7.5352967024440884,0,1,0,0,0,0,1,0,0,0,0,0,11,2.5,0.7174389352143007
1658,4.174387269895637,8.962007209588313,6,6,2007,40.049968789001575,1.7320508075688772,1,7.333023014386481,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0.7174389352143007
1659,4.110873864173311,8.81922185757494,5,5,1970,35.79106033634656,1.4142135623730951,1,7.217443431696533,0,1,0,0,0,0,1,0,0,0,0,0,39,1,1.4142135623730951
1660,4.127134385045092,9.127719343287845,8,8,1965,31.68595903550972,1.7320508075688772,1,6.954638864880987,0,1,0,0,0,0,1,0,0,0,0,0,44,2,0.9137005034957135
1661,4.553876891600541,8.962007209588313,8,7,1997,28.844410203711913,1.7320508075688772,1,7.494430215031565,0,1,0,0,0,0,1,0,0,0,0,0,11,1,0.9137005034957135
1663,4.110873864173311,9.100971834920818,6,7,1915,31.953090617340916,2,1,7.260522598089852,0,1,0,0,0,0,1,0,0,0,0,0,94,2,0
1664,3.58351893845611,9.413934064045677,4,7,1993,25.219040425836983,1.7320508075688772,1,7.237059026124737,0,1,0,0,0,0,1,0,0,0,0,0,15,1,0.9137005034957135
1665,4.1588830833596715,9.412791300065303,6,5,1985,39.91240408695021,1.7320508075688772,1,7.112327444710911,0,1,0,0,0,0,1,0,0,0,0,0,22,2,0.7174389352143007
1666,3.9512437185814275,7.427144133408616,5,5,1965,31.937438845342623,1.7320508075688772,1,6.951772164398911,0,1,0,0,0,0,1,0,0,0,0,0,45,2,0.7174389352143007
1667,4.189654742026425,10.825203541055348,7,5,2009,0,0,1,7.666221925662725,0,1,0,0,0,0,1,0,0,0,0,0,-1,2,2.449489742783178
1668,4.330733340286331,8.915566545710645,4,8,1976,27.712812921102035,1.4142135623730951,1,7.048386408721883,0,1,0,0,0,0,1,0,0,0,0,0,33,2,1.0352761804100827
1669,4.30406509320417,9.273972232220956,4,5,1936,34.07345007480164,1.7320508075688772,1,7.586803535162581,0,1,0,0,0,0,1,0,0,0,0,0,70,1.5,0.5040171699309126
1670,4.454347296253507,9.105090961257085,8,5,1967,27.92848008753788,1.4142135623730951,1,7.493317248862145,0,1,0,0,0,0,1,0,0,0,0,0,39,2,1.5857864376269049
1671,4.110873864173311,8.97727273946428,5,5,2006,36.30426972134269,1.7320508075688772,1,7.426549072397305,0,1,0,0,0,0,1,0,0,0,0,0,1,2.5,0.9137005034957135
1672,4.574710978503383,8.941545475242885,8,5,1956,33.704599092705436,2,1,7.619233416226805,0,1,0,0,0,0,1,0,0,0,0,0,53,2.5,0.8284271247461903
1674,3.784189633918261,8.881975184248867,5,5,1993,45.110974274559844,2,1,7.115582126184454,0,1,0,0,0,0,1,0,0,0,0,0,14,2.5,0.2360679774997898
1675,4.290459441148391,7.860570785538664,5,5,2005,28.844410203711913,1.7320508075688772,1,7.117205503164344,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0.7174389352143007
1676,4.2626798770413155,9.92485757827232,8,5,1923,35.7211421989835,1.7320508075688772,1,8.158802490694002,0,1,0,0,0,0,1,0,0,0,0,0,87,2,0.7174389352143007
1677,4.382026634673881,9.035272443893536,5,5,2003,26.981475126464083,2,1,6.6895992691789665,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1
1678,3.9318256327243257,9.162409838218633,5,5,1925,26.981475126464083,2,1,7.493873886783559,0,1,0,0,0,0,1,0,0,0,0,0,81,1,0.4494897427831779
1679,3.58351893845611,9.385301574363845,6,5,2004,32.03123475609393,1.4142135623730951,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0.8218544151266947
1680,4.382026634673881,9.58795455192857,4,6,2008,27.49545416973504,1.4142135623730951,1,6.834108738813838,0,1,0,0,0,0,1,0,0,0,0,0,1,2.5,0.8218544151266947
1681,4.31748811353631,9.076923258535832,5,6,1979,28,2,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,29,2,0.6457513110645907
1682,4.418840607796598,9.273878392780171,7,5,1984,27.49545416973504,2,1,7.016609683894219,0,1,0,0,0,0,1,0,0,0,0,0,25,2,0.8284271247461903
1683,3.8066624897703196,9.613402595468036,6,5,2003,0,2,1,7.217443431696533,0,1,0,0,0,0,1,0,0,0,0,0,5,1.5,0.6457513110645907
1684,4.59511985013459,8.95660873889395,8,5,1958,27.982137159266443,2,1,7.097548850614793,0,1,0,0,0,0,1,0,0,0,0,0,51,2,0.4494897427831779
1685,4.330733340286331,9.298534382712099,6,5,1925,28,1,1,7.0707241072602764,0,1,0,0,0,0,1,0,0,0,0,0,82,2,1.2360679774997898
1686,4.394449154672439,8.856376036730422,7,5,2004,28.722813232690143,1.7320508075688772,1,7.183111701743281,0,0,0,1,0,0,1,0,0,0,0,0,5,2,0.7174389352143007
1687,4.51085950651685,8.577535420422398,7,8,2006,25.514701644346147,2,1,6.964135612418245,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0.4494897427831779
1688,4.574710978503383,8.964439833539357,9,5,1976,27.055498516937366,1.7320508075688772,1,7.1098794630722715,0,1,0,0,0,0,1,0,0,0,0,0,30,2,0.9137005034957135
1689,4.2626798770413155,8.361941906144946,9,6,2003,28,1.4142135623730951,1,7.580699752224563,0,0,0,0,1,0,1,0,0,0,0,0,3,2.5,1.2315377486914956
1690,4.394449154672439,9.210440366976517,5,5,2000,31.144823004794873,1.7320508075688772,1,7.463363045520021,0,1,0,0,0,0,1,0,0,0,0,0,9,1,1.2679491924311228
1691,4.189654742026425,9.13227071655426,5,5,1955,26.758176320519304,1.4142135623730951,1,7.398174092970465,0,1,0,0,0,0,1,0,0,0,0,0,53,1,1.2315377486914956
1692,4.2626798770413155,9.508442961755847,6,5,2005,28.42534080710379,1.4142135623730951,1,7.450660796211539,0,1,0,0,0,0,1,0,0,0,0,0,4,1.5,1.0352761804100827
1693,4.812184355372417,8.98882050177807,4,6,1961,33.04542328371661,1.7320508075688772,1,7.493873886783559,0,1,0,0,0,0,1,0,0,0,0,0,46,3,0.5040171699309126
1694,3.784189633918261,9.080003870248179,6,5,1958,31.272991542223778,1.4142135623730951,1,7.264730177929867,0,1,0,0,0,0,1,0,0,0,0,0,52,2.5,0.31783724519578205
1695,4.3694478524670215,9.305741456739435,7,6,1965,30.463092423455635,1.7320508075688772,1,7.4073177104694174,0,0,0,1,0,0,1,0,0,0,0,0,41,1,0.5040171699309126
1696,3.9889840465642745,9.573315428463395,7,4,1925,34.292856398964496,1.7320508075688772,1,7.349873704738337,0,1,0,0,0,0,1,0,0,0,0,0,82,2.5,0.7174389352143007
1697,3.970291913552122,8.699681400989514,8,7,1984,34.46737587922817,2,1,7.428333194190806,0,1,0,0,0,0,1,0,0,0,0,0,22,1,1
1698,4.394449154672439,9.38437770918244,6,6,1949,37.33630940518894,1.7320508075688772,1,6.6895992691789665,0,0,0,0,1,0,1,0,0,0,0,0,60,2.5,1.2679491924311228
1699,4.330733340286331,9.078635880978755,7,7,1940,36.207733980463345,1.4142135623730951,1,7.398174092970465,0,1,0,0,0,0,1,0,0,0,0,0,70,2,1.0352761804100827
1700,4.61512051684126,8.94910546953925,6,5,1928,34.36568055487916,1.7320508075688772,1,7.146772179452637,0,1,0,0,0,0,1,0,0,0,0,0,81,2,0.7174389352143007
1701,4.330733340286331,9.169622538697624,6,6,1922,33.88214869219483,2,1,7.32052696227274,0,1,0,0,0,0,1,0,0,0,0,0,84,1,0.8284271247461903
1702,4.330733340286331,9.58795455192857,6,7,2003,38.65229618017538,1.7320508075688772,1,7.1316985104669115,0,0,1,0,0,0,1,0,0,0,0,0,6,1.5,0.9137005034957135
1704,4.189654742026425,9.050288983827956,5,7,2002,56.01785429664367,1.7320508075688772,1,7.271008538280992,0,1,0,0,0,0,1,0,0,0,0,0,6,2,1.096376317177313
1705,4.382026634673881,9.286560397887591,6,5,1973,26,1.7320508075688772,1,7.266128779556451,0,1,0,0,0,0,1,0,0,0,0,0,34,2.5,1.096376317177313
1706,4.2626798770413155,9.644198554585564,7,8,1970,29.393876913398138,2,1,7.906178840394815,0,1,0,0,0,0,1,0,0,0,0,0,39,2,0.8284271247461903
1707,4.454347296253507,8.878497403738631,6,7,2003,0,1.4142135623730951,1,7.418780882750794,0,1,0,0,0,0,1,0,0,0,0,0,6,1,1.4142135623730951
1709,4.406719247264253,9.082620630373812,5,6,1972,34.11744421846396,1.7320508075688772,0,7.7279755421055585,0,1,0,0,0,0,1,0,0,0,0,0,37,1.5,0.9137005034957135
1710,4.382026634673881,9.231024963169016,6,5,1977,38.65229618017538,1.4142135623730951,1,7.3613754289773485,0,1,0,0,0,0,1,0,0,0,0,0,33,2,1.5857864376269049
1711,4.219507705176107,8.71948076085107,5,5,2006,24.71841418861655,1.7320508075688772,1,7.409741954080923,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0.5040171699309126
1712,4.110873864173311,9.720765915720834,6,5,1970,32.4037034920393,1.7320508075688772,1,7.3310603052186325,0,1,0,0,0,0,1,0,0,0,0,0,38,1,0.9137005034957135
1713,3.713572066704308,9.25167423546916,4,9,2000,32.863353450309965,1.7320508075688772,0,7.201170883281678,0,1,0,0,0,0,1,0,0,0,0,0,7,2,0.7174389352143007
1714,4.23410650459726,9.446676517076376,7,7,2003,41.340053217188775,1.7320508075688772,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,6,2,0.7174389352143007
1716,4.1588830833596715,9.952325334619427,3,5,1920,29.393876913398138,1.7320508075688772,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,89,1,0.7174389352143007
1717,4.382026634673881,8.962007209588313,7,5,1924,37.603191353926334,1.4142135623730951,1,7.449498005382849,0,1,0,0,0,0,1,0,0,0,0,0,85,2.5,1.2315377486914956
1718,4.290459441148391,8.881975184248867,7,5,1966,0,1.4142135623730951,1,7.074116816197362,0,1,0,0,0,0,1,0,0,0,0,0,43,1,1.0352761804100827
1719,4.382026634673881,9.324383088016843,8,5,1992,31.52776554086889,1.4142135623730951,1,6.876264611890766,0,1,0,0,0,0,1,0,0,0,0,0,18,2,1.0352761804100827
1721,4.3694478524670215,9.043458999670106,8,5,2004,33.67491648096547,1.7320508075688772,1,7.284134806195205,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0.7174389352143007
1722,3.713572066704308,10.143291544743445,8,5,1987,27.640549922170507,1.7320508075688772,1,6.946975992135418,0,1,0,0,0,0,1,0,0,0,0,0,19,2.5,1.2679491924311228
1723,4.23410650459726,9.37441309371334,6,5,1967,30.919249667480614,1.7320508075688772,1,7.198931240688173,0,1,0,0,0,0,1,0,0,0,0,0,43,2,0.7174389352143007
1726,4.007333185232471,9.169622538697624,6,5,1957,29.597297173897484,2,0,7.496652438168283,0,1,0,0,0,0,1,0,0,0,0,0,49,2,0.4494897427831779
1728,4.110873864173311,9.239996256883693,5,6,1955,38.58756276314948,2.23606797749979,1,7.533693709848633,0,1,0,0,0,0,1,0,0,0,0,0,52,1,0
1729,4.543294782270004,9.1369090938903,6,5,1996,28.26658805020514,1.7320508075688772,1,6.787844982309579,0,1,0,0,0,0,1,0,0,0,0,0,13,2,0.5040171699309126
1730,4.59511985013459,10.130463749870515,8,5,2005,41.291645644125154,1.7320508075688772,1,7.405495663199472,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0.5040171699309126
1731,3.9512437185814275,9.323579767582693,7,5,1923,34,2,1,6.785587645007929,0,1,0,0,0,0,1,0,0,0,0,0,83,2.5,0.4494897427831779
1732,4.330733340286331,9.402859753746583,5,6,1925,32.61901286060018,2,1,6.97354301952014,0,1,0,0,0,0,1,0,0,0,0,0,85,2,0.4494897427831779
1733,4.189654742026425,7.427144133408616,9,5,2004,35.958309192730404,1.4142135623730951,1,7.450079569807499,0,1,0,0,0,0,1,0,0,0,0,0,3,2,1.2315377486914956
1734,4.30406509320417,8.969796305981806,10,6,1958,45.574115460423364,1.7320508075688772,0,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,49,1.5,1.096376317177313
1735,4.0943445622221,8.699681400989514,7,6,1948,28.24889378365107,1.7320508075688772,1,7.502738210754851,0,1,0,0,0,0,1,0,0,0,0,0,58,3,1.5845739827865226
1736,4.394449154672439,9.245321340871428,8,5,1924,42.33202097703345,1.4142135623730951,1,6.880384082186005,0,0,1,0,0,0,1,0,0,0,0,0,84,2,1.2315377486914956
1737,4.2626798770413155,9.044639916198465,7,5,2007,34,1.4142135623730951,1,7.3453648404168685,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1.2315377486914956
1739,3.9318256327243257,7.544861068658458,6,5,2006,22.978250586152114,1.7320508075688772,1,6.755768921984255,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0.7174389352143007
1740,4.454347296253507,9.32741204356202,9,4,1996,29.13760456866693,1.7320508075688772,1,6.705639094860003,0,0,1,0,0,0,1,0,0,0,0,0,13,1,0.5040171699309126
1742,4.110873864173311,9.19023970026918,6,6,1958,27.640549922170507,1.7320508075688772,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,51,1.5,0.7174389352143007
1745,4.394449154672439,9.296242800976886,6,5,1965,27.49545416973504,1.7320508075688772,1,7.298445101508147,0,1,0,0,0,0,1,0,0,0,0,0,43,2.5,0.5040171699309126
1746,4.61512051684126,8.915566545710645,8,4,1960,33.13608305156178,1.7320508075688772,1,6.898714534329988,0,1,0,0,0,0,1,0,0,0,0,0,47,2.5,1.2679491924311228
1747,4.02535169073515,9.209540051805414,5,5,1960,31.336879231984796,2,1,6.999422467507961,0,1,0,0,0,0,1,0,0,0,0,0,49,1,0.4494897427831779
1749,4.77912349311153,9.08421009483197,4,6,2007,26.419689627245813,1.7320508075688772,1,7.463363045520021,0,1,0,0,0,0,1,0,0,0,0,0,2,2,0.7174389352143007
1750,3.970291913552122,9.153875834995056,5,8,1995,27.640549922170507,1.7320508075688772,1,7.253470382684528,0,1,0,0,0,0,1,0,0,0,0,0,13,2.5,0.9137005034957135
1751,4.59511985013459,8.9001399880938,5,5,1968,28.982753492378876,1.7320508075688772,1,7.060476365999801,0,1,0,0,0,0,1,0,0,0,0,0,38,2.5,0.9137005034957135
1753,4.875197323201151,9.043340831280013,5,6,1982,28.6705423736629,1.7320508075688772,1,7.3098814858247865,0,1,0,0,0,0,1,0,0,0,0,0,25,2,0.7174389352143007
1755,4.59511985013459,9.484937204879309,6,8,1961,35.17101079013795,1.7320508075688772,1,6.71901315438526,0,1,0,0,0,0,1,0,0,0,0,0,46,1,0.7174389352143007
1756,3.091042453358316,9.345220854170002,5,5,2007,34.11744421846396,1.7320508075688772,1,7.83241092718792,0,1,0,0,0,0,1,0,0,0,0,0,-1,2,0.5040171699309126
1757,3.8066624897703196,8.879193928110318,4,5,1964,29.393876913398138,1.7320508075688772,1,7.6708948313621175,0,1,0,0,0,0,1,0,0,0,0,0,42,2.5,0.9137005034957135
1758,4.7535901911063645,9.587817443544179,10,6,1967,36.60601043544625,1.7320508075688772,1,7.4127640174265625,0,1,0,0,0,0,1,0,0,0,0,0,39,1.5,0.9137005034957135
1759,4.110873864173311,9.250618218474752,9,5,1927,28.089143810376278,2,1,7.450660796211539,0,1,0,0,0,0,1,0,0,0,0,0,80,2,1
1760,3.9318256327243257,8.747193183526933,8,5,2006,44.12482294582042,1.7320508075688772,1,7.1204443723924875,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0.5040171699309126
1762,4.110873864173311,8.402231172946555,6,5,2004,24.819347291981714,1.4142135623730951,1,7.3031700512368,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1.2315377486914956
1763,3.091042453358316,8.860924729719041,6,8,1960,41.641325627314025,1.7320508075688772,1,7.1770187659099,0,1,0,0,0,0,1,0,0,0,0,0,50,2,0.9137005034957135
1767,4.553876891600541,9.653679132512428,8,5,1914,40.36087214122113,2,1,7.450660796211539,0,1,0,0,0,0,1,0,0,0,0,0,96,1,0.2360679774997898
1768,4.110873864173311,9.10974625674048,5,7,1965,32.51153641401772,1.4142135623730951,1,7.448333860897476,0,1,0,0,0,0,0,0,1,0,0,0,45,1,2.0498880527646595
1769,3.6375861597263857,9.500095294588894,7,5,1948,28.160255680657446,1.4142135623730951,1,6.961296045910167,0,1,0,0,0,0,1,0,0,0,0,0,62,1,1.4142135623730951
1771,4.110873864173311,7.3310603052186325,7,5,2005,36.72873534441391,1.7320508075688772,1,6.794586580876499,0,1,0,0,0,0,1,0,0,0,0,0,5,2.5,0.2679491924311228
1772,3.8066624897703196,9.296242800976886,5,5,1953,41.23105625617661,1.7320508075688772,1,6.580639137284949,0,1,0,0,0,0,1,0,0,0,0,0,55,1.5,0.9137005034957135
1774,4.394449154672439,9.56043370454936,7,5,1940,29.93325909419153,1.7320508075688772,1,7.221835825288449,0,1,0,0,0,0,1,0,0,0,0,0,66,2,0.7174389352143007
1775,4.0943445622221,8.915969311373605,7,5,1989,31.68595903550972,1.7320508075688772,1,7.510430556378006,0,1,0,0,0,0,1,0,0,0,0,0,18,3.5,0.2679491924311228
1778,4.48863636973214,9.23024103368252,7,6,1969,27.748873851023216,1,1,7.198931240688173,0,1,0,0,0,0,1,0,0,0,0,0,40,2.5,1.4494897427831779
1779,3.091042453358316,9.164296433474776,7,8,1994,33.075670817082454,1.7320508075688772,1,7.321188556739478,0,1,0,0,0,0,1,0,0,0,0,0,12,2.5,0.7174389352143007
1780,4.02535169073515,9.002208578282412,5,5,2007,33.76388603226827,1.7320508075688772,1,6.947937068614969,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0.5040171699309126
1781,4.31748811353631,9.21333588095598,6,6,1959,28.24889378365107,1.7320508075688772,1,7.112327444710911,0,0,0,1,0,0,1,0,0,0,0,0,47,1,1.096376317177313
1782,4.110873864173311,9.287394001418473,5,7,1949,41.569219381653056,1.7320508075688772,1,6.807934943699926,0,1,0,0,0,0,1,0,0,0,0,0,61,1,0.2679491924311228
1784,4.356708826689592,8.517393171418904,7,6,1993,28.160255680657446,1,0,7.875119281040293,0,1,0,0,0,0,1,0,0,0,0,0,16,1,1.6457513110645907
1785,3.4965075614664802,9.988793309115229,7,6,1947,39.48417404479927,1.4142135623730951,1,7.3537223303996315,0,1,0,0,0,0,1,0,0,0,0,0,63,2.5,1.7480640977952844
1786,4.605170185988092,8.856376036730422,7,5,2000,33.15116890850155,2.449489742783178,1,7.097548850614793,0,1,0,0,0,0,1,0,0,0,0,0,9,2.5,-0.21342176528338808
1787,4.0943445622221,9.075436609511382,7,5,2007,35.45419580247167,1.7320508075688772,1,6.8658910748834385,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0.7174389352143007
1788,4.330733340286331,9.510519035757246,6,5,1994,29.393876913398138,1.7320508075688772,1,7.427144133408616,0,1,0,0,0,0,1,0,0,0,0,0,12,1.5,0.2679491924311228
1789,3.9318256327243257,9.011889433252344,6,6,1957,26.627053911388696,1.7320508075688772,1,7.3395376954076745,0,1,0,0,0,0,1,0,0,0,0,0,52,2,1.2679491924311228
1790,4.927253685157205,9.44959346502346,8,5,2005,28.39013913315678,2,1,7.515889085215125,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0.6457513110645907
1791,4.330733340286331,8.209580483475577,5,5,1923,29.93325909419153,1.7320508075688772,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,1,0,83,1,0.7174389352143007
1792,3.713572066704308,8.397508348470257,7,5,1948,26.248809496813376,1,1,7.226936018493289,0,1,0,0,0,0,1,0,0,0,0,0,58,2.5,1.2360679774997898
1793,3.091042453358316,9.193295937366925,6,7,1952,25.92296279363144,2,1,7.597897950521784,0,1,0,0,0,0,1,0,0,0,0,0,56,2,0.4494897427831779
1794,4.174387269895637,8.82776136765472,7,4,2007,40.8656334834051,1.7320508075688772,1,7.299797366758161,0,1,0,0,0,0,1,0,0,0,0,0,-1,2.5,0.5040171699309126
1797,4.330733340286331,9.210840247017833,7,7,1941,31.496031496047245,1.4142135623730951,1,7.615298339825815,0,0,0,0,1,0,1,0,0,0,0,0,66,2,1.4142135623730951
1798,4.454347296253507,9.287394001418473,8,9,1965,38.65229618017538,1.7320508075688772,1,7.277247726631484,0,1,0,0,0,0,1,0,0,0,0,0,41,2.5,1.2679491924311228
1799,4.68213122712422,8.517393171418904,5,7,2007,29.0516780926679,1.4142135623730951,1,7.647308832356238,0,1,0,0,0,0,1,0,0,0,0,0,-1,2.5,1.4142135623730951
1800,4.31748811353631,9.407796816354407,6,9,1945,41.569219381653056,1.7320508075688772,1,7.158513997329321,0,1,0,0,0,0,1,0,0,0,0,0,61,1,0.7174389352143007
1803,3.9318256327243257,9.238927828828094,7,5,1968,30.116440692751194,1.7320508075688772,1,6.823286122355687,0,1,0,0,0,0,1,0,0,0,0,0,38,2,0.7174389352143007
1804,3.9512437185814275,9.210840247017833,7,7,1922,33.58571124749333,1.4142135623730951,1,7.868254265520613,0,1,0,0,0,0,1,0,0,0,0,0,87,2.5,1.4142135623730951
1805,4.867534450455582,8.962007209588313,7,5,1967,0,1.7320508075688772,1,7.340835554123275,0,1,0,0,0,0,1,0,0,0,0,0,39,1,0.5040171699309126
1806,4.110873864173311,8.738895704934043,7,7,2003,36.851051545376556,1.7320508075688772,1,7.315218389752975,0,1,0,0,0,0,1,0,0,0,0,0,4,1.5,0.5040171699309126
1808,4.564348191467836,9.40951904583656,5,5,2005,24.24871130596428,1.4142135623730951,1,7.00033446027523,0,1,0,0,0,0,1,0,0,0,0,0,3,2.5,1.0352761804100827
1811,4.330733340286331,9.116249448576587,5,8,1999,36.851051545376556,2,1,7.232733136177615,0,1,0,0,0,0,1,0,0,0,0,0,10,2,0.8284271247461903
1812,3.9318256327243257,9.226213721132472,5,6,1958,34.11744421846396,1.7320508075688772,1,7.405495663199472,0,1,0,0,0,0,1,0,0,0,0,0,51,2.5,0.9137005034957135
1813,4.3694478524670215,9.169622538697624,5,6,1939,38.54867053479276,1.7320508075688772,0,6.680854678790215,0,1,0,0,0,0,1,0,0,0,0,0,67,1.5,0.9137005034957135
1814,4.110873864173311,8.879193928110318,6,6,1956,25.238858928247925,1.7320508075688772,0,7.074963197966044,0,1,0,0,0,0,1,0,0,0,0,0,50,1,0.5040171699309126
1816,4.02535169073515,9.410911062438,4,5,1936,33.823069050575526,1.7320508075688772,1,7.497207223203318,0,1,0,0,0,0,1,0,0,0,0,0,70,2,0.7174389352143007
1818,4.2626798770413155,9.45727857185611,5,5,2001,39.774363602702685,2,1,6.762729506931879,0,1,0,0,0,0,1,0,0,0,0,0,7,1,0.4494897427831779
1819,4.3694478524670215,8.848078421168667,6,6,1880,29.393876913398138,1.7320508075688772,1,7.1049654482698426,0,0,0,0,0,1,1,0,0,0,0,0,126,2.5,0.9137005034957135
1820,3.713572066704308,9.290352309945568,6,6,2005,32.49615361854384,1.4142135623730951,1,6.511745329644728,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0.5857864376269049
1821,4.110873864173311,8.876684166614451,7,7,1880,22.978250586152114,1.7320508075688772,1,7.357556200910353,0,0,1,0,0,0,1,0,0,0,0,0,126,1,0.7174389352143007
1822,4.30406509320417,9.058819564334941,7,5,1975,31.432467291003423,1.4142135623730951,1,7.317876198626496,0,1,0,0,0,0,1,0,0,0,0,0,31,1.5,1.0352761804100827
1824,4.330733340286331,9.072571442231286,5,4,1969,37.73592452822641,2,1,7.496097345175956,0,1,0,0,0,0,1,0,0,0,0,0,40,1,0.2360679774997898
1825,4.875197323201151,9.472781556562168,5,6,1919,25.69046515733026,1.7320508075688772,0,7.519149957669823,0,1,0,0,0,0,1,0,0,0,0,0,90,2,0.9137005034957135
1826,3.5553480614894135,9.153875834995056,7,5,2004,39.57271787481876,1.4142135623730951,1,7.20414929203594,0,1,0,0,0,0,1,0,0,0,0,0,3,1,1.2315377486914956
1827,4.394449154672439,8.987321812850125,7,5,1955,35.38361202590826,1,1,6.858565034791365,0,1,0,0,0,0,1,0,0,0,0,0,52,2.5,1.6457513110645907
1828,4.110873864173311,9.18881025342582,8,8,1990,30.675723300355934,1.7320508075688772,1,7.113956109566034,0,1,0,0,0,0,1,0,0,0,0,0,16,2.5,0.5040171699309126
1830,4.060443010546419,9.430679995957659,6,6,2003,28.982753492378876,1.7320508075688772,1,7.729735331385051,0,1,0,0,0,0,1,0,0,0,0,0,6,2.5,1.096376317177313
1831,4.110873864173311,8.856376036730422,5,5,1910,38.52272056851645,2.449489742783178,1,7.3031700512368,0,1,0,0,0,0,1,0,0,0,0,0,99,2.5,0.3789373819630124
1833,4.276666119016055,8.969796305981806,6,4,1969,34.46737587922817,1.7320508075688772,1,7.20414929203594,0,1,0,0,0,0,1,0,0,0,0,0,38,2,0.5040171699309126
1834,3.8066624897703196,9.053101595549691,6,5,1971,38.65229618017538,1.4142135623730951,1,7.543802867501509,0,1,0,0,0,0,1,0,0,0,0,0,35,2,1.2315377486914956
1836,3.7376696182833684,9.290352309945568,7,5,1965,32.07802986469088,1.4142135623730951,1,6.985641817639208,0,1,0,0,0,0,1,0,0,0,0,0,42,2.5,0.8218544151266947
1838,4.330733340286331,8.537191877922927,7,7,1920,34.08812109811862,1.4142135623730951,0,7.455298485683291,0,1,0,0,0,0,1,0,0,0,0,0,90,2,1.5857864376269049
1839,4.382026634673881,9.271059107010888,7,6,1971,0,1.7320508075688772,1,6.855408798609928,0,0,0,1,0,0,1,0,0,0,0,0,37,1,0.7174389352143007
1840,4.394449154672439,9.599879329534089,8,6,2004,32.449961479175904,2,1,7.218176838403408,0,1,0,0,0,0,1,0,0,0,0,0,6,2,0.8284271247461903
1842,4.110873864173311,9.682466746602897,5,5,2005,29.257477676655586,1.4142135623730951,1,7.416979621381154,0,0,1,0,0,0,1,0,0,0,0,0,5,1.5,1.0352761804100827
1843,4.174387269895637,8.12533508671429,7,6,1919,27.712812921102035,1.7320508075688772,1,6.963189985870238,0,1,0,0,0,0,1,0,0,0,0,0,89,3,0.5040171699309126
1844,4.189654742026425,9.446676517076376,7,6,1971,31.336879231984796,1.7320508075688772,1,7.3098814858247865,0,0,0,0,1,0,1,0,0,0,0,0,38,1,0.7174389352143007
